radius,dir_idx,sign,gp,Delta,feasible,improved
0.005,23,-1.0,0.8942362222301864,0.9336177314114715,true,false
0.005,24,1.0,0.8922560818215269,1.0181775284243406,false,false
0.005,24,-1.0,0.8930158351070622,0.9834462846951382,true,false
0.005,25,1.0,0.8926358312266305,1.0006169563475749,false,false
0.005,25,-1.0,0.8926360857019586,1.0005546192299304,false,false
0.005,26,1.0,0.8932584136683897,0.9739645358563852,true,false
0.005,26,-1.0,0.8920135032601995,1.0293047250433878,false,false
0.005,27,1.0,0.8930626047276845,0.9821687530496734,true,false
0.005,27,-1.0,0.8922093122009046,1.0203919668499322,false,false
0.005,28,1.0,0.8950511831105434,0.9030933378484507,true,false
0.005,28,-1.0,0.8902207338180457,1.1248970781969252,false,false
0.005,29,1.0,0.8932917986950819,0.9708467992615608,true,false
0.005,29,-1.0,0.8919801182335072,1.0312455108898084,false,false
0.005,30,1.0,0.8916424874133871,1.0467623450327013,false,false
0.005,30,-1.0,0.893629429515202,0.9581880642581564,true,false
0.005,31,1.0,0.8936104717396952,0.9584207919123843,true,false
0.005,31,-1.0,0.8916614451888939,1.0470168875641224,false,false
0.005,32,1.0,0.8935520759453742,0.961292359982995,true,false
0.005,32,-1.0,0.8917198409832149,1.0436654146670494,false,false
0.005,33,1.0,0.8931306263067608,0.9784423615936485,true,false
0.005,33,-1.0,0.8921412906218283,1.0229828162692967,false,false
0.005,34,1.0,0.8940308893245199,0.9417323260103811,true,false
0.005,34,-1.0,0.8912410276040692,1.0688869721426628,false,false
0.005,35,1.0,0.8925663265309289,1.003378868852285,false,false
0.005,35,-1.0,0.8927055903976602,0.9979698235152294,true,false
0.005,36,1.0,0.8950478974457776,0.9023831654042485,true,false
0.005,36,-1.0,0.8902240194828115,1.1246725846358203,false,false
0.02,1,1.0,0.9126359584642946,0.5173712311178499,true,false
0.02,1,-1.0,0.8726359584642945,NaN,false,false
0.02,2,1.0,0.8926359584642946,1.003808213077438,false,false
0.02,2,-1.0,0.8926359584642946,1.0050594102462158,false,false
0.02,3,1.0,0.8926359584642946,1.000772039256478,false,false
0.02,3,-1.0,0.8926359584642946,1.0011165854030404,false,false
0.02,4,1.0,0.8926359584642946,1.006247005897863,false,false
0.02,4,-1.0,0.8926359584642946,1.0077830730983297,false,false
0.02,5,1.0,0.8926359584642946,1.0022583972601835,false,false
0.02,5,-1.0,0.8926359584642946,1.0001599281497708,false,false
0.02,6,1.0,0.8926359584642946,1.0003635915027227,false,false
0.02,6,-1.0,0.8926359584642946,1.000042626389704,false,false
0.02,7,1.0,0.8926359584642946,1.0000237729306969,false,false
0.02,7,-1.0,0.8926359584642946,1.0010868277812757,false,false
