point,dir_idx,h,pred_dot,delta0,delta_plus,delta_minus,central_secant,right_secant,left_secant,sign_match_central,sign_match_right,sign_match_left,n_switches_plus,cc_mass_plus,n_switches_minus,cc_mass_minus,wall_plus_s,wall_minus_s
lower_gp0.99,14,0.005,0.004817696811710436,0.12964458417300687,0.12965670054146894,0.12958148634065342,0.007521420081552099,0.0024232736924145737,0.012619566470689625,true,true,true,54,0.0006115938059638755,63,0.0007446319037563597,5.438940048217773,5.411587953567505
lower_gp0.99,15,0.02,0.014403030367864682,0.12964458417300687,0.12995542061211765,0.1293819678159951,0.014336319903063971,0.015541821955539215,0.013130817850588727,true,true,true,249,0.002683162537624806,279,0.003336295396046249,5.50967001914978,5.510439157485962
lower_gp0.99,15,0.005,0.014403030367864682,0.12964458417300687,0.12972107720635717,0.12958287243190392,0.013820477445325441,0.01529860667006111,0.012342348220589772,true,true,true,72,0.000800422115998775,74,0.000940068306227483,5.3079118728637695,5.453278064727783
lower_gp0.99,16,0.02,0.0002470289241263762,0.12964458417300687,0.12958993451936365,0.12971753164157146,-0.0031899280551951625,-0.002732482682160642,-0.0036473734282296832,false,false,false,233,0.0026353630246110063,243,0.0028416697171176272,5.5383899211883545,5.457528114318848
lower_gp0.99,16,0.005,0.0002470289241263762,0.12964458417300687,0.12962573990712115,0.12963170123379225,-0.0005961326671105605,-0.003768853177144038,0.002576587842922917,false,false,true,77,0.0008830088814889148,60,0.0006888674467962285,5.344243049621582,5.434587001800537
lower_gp0.99,17,0.02,-0.02128328875393387,0.12964458417300687,0.12926958913901673,0.13007178830511631,-0.02005497915248955,-0.018749751699506656,-0.021360206605472443,true,true,true,221,0.0025898273276747184,202,0.002262592584180513,5.698466062545776,5.435973882675171
lower_gp0.99,17,0.005,-0.02128328875393387,0.12964458417300687,0.1295518683393228,0.12974424912173926,-0.019238078241645695,-0.01854316673681189,-0.0199329897464795,true,true,true,60,0.0007868360773285192,59,0.0006272625511219075,5.573306083679199,5.682828903198242
lower_gp0.99,18,0.02,0.005236627290570692,0.12964458417300687,0.12974833156533955,0.12954157333655003,0.005168955719737911,0.005187369616634074,0.005150541822841748,true,true,true,220,0.002577668600075276,237,0.002653973335249387,5.785912036895752,5.632929801940918
lower_gp0.99,18,0.005,0.005236627290570692,0.12964458417300687,0.12967375350532606,0.12961528576337206,0.005846774195400473,0.005833866463839099,0.005859681926961846,true,true,true,66,0.0007727364627546038,56,0.0006226039972274318,5.437637090682983,5.495587110519409
lower_gp0.99,19,0.02,0.009644433691240524,0.12964458417300687,0.12992058997688033,0.1295090088319374,0.010289528623573518,0.013800290193673181,0.006778767053473855,true,true,true,202,0.0022850698858225813,195,0.0023274157404075996,5.55928111076355,5.529425859451294
lower_gp0.99,19,0.005,0.009644433691240524,0.12964458417300687,0.12967083212488004,0.1295847264491034,0.008610567577663208,0.005249590374634128,0.01197154478069229,true,true,true,51,0.0006078295961189937,60,0.0007231536980485979,5.46636700630188,5.54798698425293
lower_gp0.99,20,0.02,0.02503624789592333,0.12964458417300687,0.13017023948035158,0.12921440009421437,0.023895984653430485,0.02628276536723595,0.02150920393962502,true,true,true,235,0.0027869153725554726,252,0.003071602671930785,5.53643798828125,5.47197699546814
lower_gp0.99,20,0.005,0.02503624789592333,0.12964458417300687,0.12975591734682562,0.12952305166591285,0.023286568091276938,0.022266634763751236,0.02430650141880264,true,true,true,72,0.0009214911549359806,56,0.0006933374062749215,5.348644971847534,5.441447019577026
