o,d,data_share,predicted_share,abs_residual,rel_residual
14.0,13.0,0.004668564500000001,0.004668564500000201,2.0036056147532122e-16,4.2916952625442185e-14
14.0,14.0,0.8363076999999988,0.8363077000000041,5.329070518200751e-15,6.372140921577978e-15
14.0,15.0,0.008733302400000028,0.008733302399999969,-5.898059818321144e-17,-6.75352752965605e-15
14.0,16.0,0.0011691303000000018,0.0011691303000000534,5.160802341031001e-17,4.4142234112237044e-14
14.0,17.0,0.0032990500000000095,0.003299049999999987,-2.2551405187698492e-17,-6.8357270085929065e-15
14.0,18.0,0.004950854900000007,0.0049508549000002065,1.9949319973733282e-16,4.029469733345094e-14
14.0,19.0,0.0027721296000000036,0.0027721295999999862,-1.734723475976807e-17,-6.257728628476839e-15
14.0,20.0,0.006201057700000011,0.00620105769999997,-4.163336342344337e-17,-6.713913244742634e-15
15.0,1.0,0.001073611300000003,0.0010736113000000024,-6.505213034913027e-19,-6.059188306711198e-16
15.0,2.0,0.0007104642000000002,0.000710464200000036,3.5778671692021646e-17,5.035957011207832e-14
15.0,3.0,0.001693195900000003,0.0016931959000000643,6.136584296267955e-17,3.624261254275388e-14
15.0,4.0,0.009188972400000014,0.009188972400000436,4.215378046623641e-16,4.587431393986595e-14
15.0,5.0,0.0006742132200000017,0.0006742132200000337,3.198396408832238e-17,4.743894533590175e-14
15.0,6.0,0.0003990579000000011,0.00039905790000000077,-3.2526065174565133e-19,-8.150713261049348e-16
15.0,7.0,0.0008029250900000011,0.0008029250900000418,4.0766001685454967e-17,5.0771861775368e-14
15.0,8.0,0.002060721200000003,0.0020607212000001043,1.0148132334464322e-16,4.924553760336094e-14
15.0,9.0,0.0004924096900000007,0.0004924096900000253,2.461138931542095e-17,4.998152923314916e-14
15.0,10.0,0.0001447347300000002,0.00014473473000000005,-1.3552527156068805e-19,-9.36370085885315e-16
15.0,11.0,0.0006677261600000009,0.0006677261600000223,2.1467203015212988e-17,3.214971091624291e-14
15.0,12.0,0.0003908518700000005,0.00039085187000001957,1.9081958235744878e-17,4.882145820549574e-14
15.0,13.0,0.0007458640600000023,0.000745864060000038,3.5670251474773096e-17,4.782406525228335e-14
15.0,14.0,0.0010992618999999986,0.0010992619000000476,4.90059381963448e-17,4.458076660015676e-14
15.0,15.0,0.7580918700000013,0.758091870000012,1.0658141036401503e-14,1.4059168101092396e-14
15.0,16.0,0.00050044135,0.0005004413499999997,-3.2526065174565133e-19,-6.499475947494173e-16
15.0,17.0,0.00034212877000000096,0.0003421287700000159,1.496198998029996e-17,4.3732042705148474e-14
15.0,18.0,0.0005802616400000009,0.0005802616400000006,-3.2526065174565133e-19,-5.605413650050188e-16
15.0,19.0,0.0093781948,0.00937819480000045,4.510281037539698e-16,4.809327523821214e-14
15.0,20.0,0.0014682696000000025,0.0014682696000000758,7.32920668600201e-17,4.99173086877369e-14
16.0,1.0,0.0012521595000000013,0.0012521595000001382,1.3682631416767066e-16,1.0927227255606855e-13
16.0,2.0,0.006503949400000001,0.006503949400000654,6.531233887052679e-16,1.0041950644715468e-13
16.0,3.0,0.0051781442,0.005178144200000532,5.316927453868914e-16,1.0268017360097684e-13
16.0,4.0,0.0012098135,0.0012098135000001174,1.1731067506293158e-16,9.696591669950086e-14
16.0,5.0,0.005531489800000008,0.005531489800000614,6.062858548538941e-16,1.0960625017402965e-13
16.0,6.0,0.0004906035600000014,0.0004906035600000592,5.778797579347739e-17,1.1778955658918827e-13
16.0,7.0,0.011044217999999998,0.011044218000001101,1.1032841307212493e-15,9.989698960317965e-14
16.0,8.0,0.0056089298,0.005608929800000555,5.551115123125783e-16,9.8969238715125e-14
16.0,9.0,0.007568948400000009,0.007568948400000754,7.450637329320386e-16,9.843688892528819e-14
16.0,10.0,0.0010203631000000014,0.001020363100000128,1.2663481374630692e-16,1.2410759831113722e-13
16.0,11.0,0.0006411805500000011,0.0006411805500000613,6.01732205729455e-17,9.384754508374496e-14
16.0,12.0,0.0054185297000000085,0.005418529700000539,5.30825383648903e-16,9.796483788746274e-14
16.0,13.0,0.0009018176900000025,0.0009018176900000949,9.237402509576498e-17,1.0243093046418808e-13
16.0,14.0,0.0014202250000000022,0.0014202250000001134,1.1123914289701275e-16,7.832501392174661e-14
16.0,15.0,0.0009653690500000026,0.0009653690500000906,8.803721640582296e-17,9.119539973424954e-14
16.0,16.0,0.7661598900000012,0.7661598900000303,2.90878432451791e-14,3.7965760965611314e-14
16.0,17.0,0.0023503017000000037,0.0023503017000002643,2.6064220226551527e-16,1.1089733810153602e-13
16.0,18.0,0.0017863817000000008,0.0017863817000001616,1.6089560239684886e-16,9.006787429408216e-14
16.0,19.0,0.0007634787500000015,0.0007634787500000782,7.665309359472516e-17,1.0039977352968241e-13
16.0,20.0,0.0056000687,0.005600068700000565,5.646524914304507e-16,1.0082956507845174e-13
17.0,1.0,8.322380700000023e-5,8.322380700000001e-5,-2.168404344971009e-19,-2.605509677021868e-15
17.0,2.0,0.0021181242000000004,0.002118124199999995,-5.204170427930421e-18,-2.456971327710821e-15
17.0,3.0,0.0008676204000000002,0.0008676203999999976,-2.6020852139652106e-18,-2.999105615733805e-15
17.0,4.0,0.00045048961000000075,0.00045048960999999956,-1.1926223897340549e-18,-2.64739155634256e-15
17.0,5.0,0.0014708099000000023,0.0014708098999999988,-3.469446951953614e-18,-2.3588683703812497e-15
17.0,6.0,0.0011740191000000017,0.0011740190999999988,-2.8189256484623115e-18,-2.4010901087233652e-15
17.0,7.0,0.004923080600000007,0.004923080599999995,-1.214306433183765e-17,-2.466558100193938e-15
17.0,8.0,0.0016392396000000043,0.0016392395999999998,-4.553649124439119e-18,-2.777903318367313e-15
17.0,9.0,0.0015304086000000067,0.0015304086000000026,-4.119968255444917e-18,-2.6920707681889e-15
17.0,10.0,0.0008428046700000013,0.0008428046699999992,-2.0599841277224584e-18,-2.4442011311143484e-15
17.0,11.0,0.0011568682000000035,0.0011568682000000004,-3.0357660829594124e-18,-2.6241244101613332e-15
17.0,12.0,0.0037345935000000006,0.0037345934999999902,-1.0408340855860843e-17,-2.7870077040140622e-15
17.0,13.0,0.001777257400000003,0.0017772573999999986,-4.336808689942018e-18,-2.4401691561064876e-15
17.0,14.0,0.002884307400000008,0.0028843074000000006,-7.37257477290143e-18,-2.556098830832459e-15
17.0,15.0,0.00043340086000000076,0.00043340085999999967,-1.0842021724855044e-18,-2.5016151848095144e-15
17.0,16.0,0.0071186158,0.007118615799999983,-1.734723475976807e-17,-2.436883131095243e-15
17.0,17.0,0.8749349699999999,0.8749349699999972,-2.6645352591003757e-15,-3.0454094880907275e-15
17.0,18.0,0.0066482672,0.006648267199999984,-1.6479873021779667e-17,-2.4788223045216453e-15
17.0,19.0,0.0006665461100000019,0.0006665461100000002,-1.734723475976807e-18,-2.602555847151823e-15
17.0,20.0,0.004928442600000007,0.004928442599999994,-1.3010426069826053e-17,-2.639865597668934e-15
18.0,1.0,0.0004431328900000013,0.00044313289000000045,-8.673617379884035e-19,-1.9573400159676728e-15
18.0,2.0,0.002036213600000003,0.0020362135999999987,-4.336808689942018e-18,-2.1298397623618716e-15
18.0,3.0,0.00024689856000000064,0.00024689856000000026,-3.7947076036992655e-19,-1.5369500752451758e-15
18.0,4.0,0.0005815136800000009,0.00058151368,-9.75781955236954e-19,-1.6780034396386899e-15
18.0,5.0,0.0016617607000000024,0.0016617606999999996,-2.8189256484623115e-18,-1.6963487272639841e-15
18.0,6.0,0.00022817358,0.0002281735799999996,-4.0657581468206416e-19,-1.7818706910855505e-15
18.0,7.0,0.0030724269,0.0030724268999999947,-5.204170427930421e-18,-1.693830511616215e-15
18.0,8.0,0.0027745166000000044,0.0027745165999999988,-5.637851296924623e-18,-2.032012097864044e-15
18.0,9.0,0.002369017800000004,0.002369017799999999,-4.7704895589362195e-18,-2.0136993309785225e-15
18.0,10.0,0.0004311349200000001,0.0004311349199999994,-6.505213034913027e-19,-1.5088578384958994e-15
18.0,11.0,0.0005425735700000016,0.0005425735700000005,-1.0842021724855044e-18,-1.9982583605860145e-15
18.0,12.0,0.0030565027000000037,0.003056502699999998,-5.637851296924623e-18,-1.844543208459988e-15
18.0,13.0,0.00014708698000000023,0.00014708697999999998,-2.439454888092385e-19,-1.6585117786036407e-15
18.0,14.0,0.00042681363999999946,0.0004268136399999987,-7.589415207398531e-19,-1.778156669828673e-15
18.0,15.0,0.00047317409000000135,0.0004731740900000006,-7.589415207398531e-19,-1.6039371909392818e-15
18.0,16.0,0.0017629227,0.0017629226999999969,-3.0357660829594124e-18,-1.722007483912603e-15
18.0,17.0,0.002191157500000003,0.002191157499999999,-4.336808689942018e-18,-1.9792318397659734e-15
18.0,18.0,0.8587768699999999,0.8587768699999987,-1.2212453270876722e-15,-1.422075244164031e-15
18.0,19.0,0.00044918281000000116,0.0004491828100000004,-7.589415207398531e-19,-1.6896049978846056e-15
18.0,20.0,0.003108047200000005,0.0031080471999999993,-5.637851296924623e-18,-1.813952920960986e-15
19.0,1.0,0.01530520899999998,0.015305208999999969,-1.0408340855860843e-17,-6.800521871907046e-16
19.0,2.0,0.013958919000000023,0.013958919000000018,-5.204170427930421e-18,-3.7282044748095555e-16
19.0,3.0,0.018655242,0.018655241999999992,-6.938893903907228e-18,-3.7195410833626436e-16
19.0,4.0,0.09816595900000001,0.09816595899999996,-5.551115123125783e-17,-5.654826968201658e-16
19.0,5.0,0.021741489000000034,0.021741489000000027,-6.938893903907228e-18,-3.191544932321433e-16
19.0,6.0,0.00844715350000001,0.008447153500000009,-1.734723475976807e-18,-2.053618980614955e-16
19.0,7.0,0.013053373000000023,0.013053373000000023,0.0,0.0
19.0,8.0,0.01106086700000002,0.01106086700000002,0.0,0.0
19.0,9.0,0.018124757000000023,0.018124757000000016,-6.938893903907228e-18,-3.828406584379156e-16
19.0,10.0,0.007720610100000013,0.00772061010000001,-2.6020852139652106e-18,-3.37031035146459e-16
19.0,11.0,0.009658995100000027,0.009658995100000026,-1.734723475976807e-18,-1.795966824723622e-16
19.0,12.0,0.00670868480000002,0.006708684800000015,-4.336808689942018e-18,-6.464469294998038e-16
19.0,13.0,0.01678778,0.01678778,0.0,0.0
19.0,14.0,0.02083941200000003,0.020839412000000026,-3.469446951953614e-18,-1.6648487740218436e-16
19.0,15.0,0.12023070000000016,0.12023070000000009,-6.938893903907228e-17,-5.771316231134992e-16
19.0,16.0,0.025983986000000004,0.025983985999999994,-1.0408340855860843e-17,-4.005675209284996e-16
19.0,17.0,0.0083877286,0.008387728599999998,-1.734723475976807e-18,-2.068168342949016e-16
19.0,18.0,0.008702693500000015,0.008702693500000011,-3.469446951953614e-18,-3.986635806435799e-16
19.0,19.0,0.9135839899999985,0.9135839899999956,-2.886579864025407e-15,-3.1596217705450508e-15
19.0,20.0,0.023101557000000036,0.023101557000000033,-3.469446951953614e-18,-1.5018238605967591e-16
20.0,1.0,0.042975258000000065,0.04297525800000228,2.213507155346406e-15,5.1506547217154635e-14
20.0,2.0,0.055497803000000005,0.05549780300000298,2.976785484776201e-15,5.3637897788065606e-14
20.0,3.0,0.027718663,0.027718663000001316,1.3149203947904198e-15,4.7438088727094076e-14
20.0,4.0,0.02589790300000008,0.025897903000001457,1.3773704399255848e-15,5.318463197292771e-14
20.0,5.0,0.06383023400000008,0.06383023400000346,3.372302437298913e-15,5.2832368392992394e-14
20.0,6.0,0.028404961999999995,0.028404962000001383,1.3877787807814457e-15,4.885691383010637e-14
20.0,7.0,0.077101953,0.07710195300000412,4.121702978920894e-15,5.3457828479661124e-14
20.0,8.0,0.06112360200000008,0.061123602000003344,3.2612801348363973e-15,5.335549653694154e-14
20.0,9.0,0.05527719899999999,0.05527719900000299,2.9976021664879227e-15,5.422854668319795e-14
20.0,10.0,0.044908065,0.04490806500000217,2.1718737919229625e-15,4.836266697135498e-14
20.0,11.0,0.054664802000000005,0.05466480200000218,2.1718737919229625e-15,3.973075383906014e-14
20.0,12.0,0.05601283200000009,0.05601283200000301,2.921274333544943e-15,5.215366245979026e-14
20.0,13.0,0.03866693800000005,0.03866693800000199,1.9359513991901167e-15,5.0067357265013174e-14
20.0,14.0,0.056028354999999926,0.056028355000002625,2.699229728619912e-15,4.81761373972146e-14
20.0,15.0,0.029312674000000004,0.02931267400000166,1.654926196081874e-15,5.645770140526496e-14
20.0,16.0,0.08929055200000009,0.08929055200000478,4.690692279041286e-15,5.253290716627311e-14
20.0,17.0,0.04891191399999993,0.048911914000002915,2.9837243786801082e-15,6.100199592843806e-14
20.0,18.0,0.05159536700000008,0.051595367000002966,2.886579864025407e-15,5.594649349088655e-14
20.0,19.0,0.02277432900000003,0.022774329000001318,1.2871648191747909e-15,5.6518232399944216e-14
20.0,20.0,0.8602715699999999,0.8602715700000172,1.7319479184152442e-14,2.0132571839090818e-14
