gammap_target,direction_id,h,ad_slope,fd_slope,bnd_slope,profile_slope,deltap,deltam,statusp,statusm
0.9668202506346054,neg_fd_grad,0.03,-0.05414585193367626,-0.02559088659626205,-0.018886374317742295,-0.025545353488539,0.006661569671841575,0.008194290881153915,0,0
0.9668202506346054,neg_fd_grad,0.1,-0.05414585193367626,-0.022917809176188735,-0.018886374317742295,-0.02286265936127268,0.006354823173617133,0.010927355045871669,0,0
0.9668202506346054,neg_boundary_grad,0.03,-0.044759826552437564,-0.02132040489704878,-0.019240685375718863,-0.021270318676846037,0.006731192156989948,0.00800741127760071,0,0
0.9668202506346054,neg_boundary_grad,0.1,-0.044759826552437564,-0.021050712360232048,-0.019240685375718863,-0.021030063594697994,0.006273225099585413,0.010479237818525012,0,0
0.9668202506346054,coord_1,0.03,0.017623164102749802,-0.019940583590210694,-0.01189191975483457,-0.01980747319808903,0.006804394379020889,0.007992842770906231,0,0
0.9668202506346054,coord_1,0.1,0.017623164102749802,-0.01281983031614517,-0.01189191975483457,-0.01198288284400667,0.006571100963987188,0.008967677532788522,0,0
0.9668202506346054,coord_2,0.03,-0.07998108311263016,-0.015796041302104716,-0.014505091728855543,-0.015765108479859187,0.006957106580226914,0.007903013089018465,0,0
0.9668202506346054,coord_2,0.1,-0.07998108311263016,-0.01806149065893891,-0.014505091728855543,-0.017601760595172756,0.007044905415494581,0.010565257534529133,0,0
0.9668202506346054,coord_3,0.03,0.018218297939093006,0.005431097431591873,-0.0026237089430012836,0.005309528273825408,0.007512689081544264,0.0071941173851147395,0,0
0.9668202506346054,coord_3,0.1,0.018218297939093006,-0.00013495220501000358,-0.0026237089430012836,-0.0009481536113631079,0.0079052431722387,0.008094873894511322,0,0
0.9668202506346054,coord_4,0.03,0.012250062729411875,-0.0015944786806342242,-0.0033918554792146723,-0.0014589081313400062,0.007265274012009042,0.007352808499889442,0,0
0.9668202506346054,coord_4,0.1,0.012250062729411875,-0.0012296350739620038,-0.0033918554792146723,-0.0008114662810965179,0.007403916113123441,0.007566209369342745,0,0
0.9668202506346054,random_1,0.03,0.00801525391094284,-0.006121827059898828,0.0005776829518484312,-0.006388170043160003,0.007339038293072251,0.0077223284956618515,0,0
0.9668202506346054,random_1,0.1,0.00801525391094284,-0.002819810291674555,0.0005776829518484312,-0.002346208484929422,0.0075731409123283334,0.008042382609314218,0,0
0.9668202506346054,random_2,0.03,-0.012526969113749887,-0.004205186662036746,-0.0033999173729969134,-0.0042035350940358394,0.007167543279367662,0.007419755385009812,0,0
