target,scramble,seed,W,m,family,param,h,cplus,cminus,cmin,secant,leverage
0.5,held_out_2,271,80000,7,D_growing_crossing,50,0.0004864715765156419,50,51,50,-0.7700567415910062,0.9924333042822502
0.5,held_out_2,271,80000,8,A_fixed_raw,1.0e-5,1.0e-5,0,2,0,-2.124787620255697,0.36414053330894147
0.5,held_out_2,271,80000,8,A_fixed_raw,0.0001,0.0001,9,9,9,-0.4613197018996096,0.36414053330894147
0.5,held_out_2,271,80000,8,A_fixed_raw,0.001,0.001,79,81,79,-0.3337960831606146,0.36414053330894147
0.5,held_out_2,271,80000,8,C_fixed_crossing,10,0.00011758160450839066,10,11,10,-0.3924774366828043,0.36414053330894147
0.5,held_out_2,271,80000,8,C_fixed_crossing,25,0.00032120776037715594,25,28,25,-0.5251324506081212,0.36414053330894147
0.5,held_out_2,271,80000,8,C_fixed_crossing,50,0.0006462507916376377,50,54,50,-0.36234172522238445,0.36414053330894147
0.5,held_out_2,271,80000,8,C_fixed_crossing,100,0.0012266336996634068,100,101,100,-0.37158062905342765,0.36414053330894147
0.5,held_out_2,271,80000,8,D_growing_crossing,10,0.00011758160450839066,10,11,10,-0.3924774366828043,0.36414053330894147
0.5,held_out_2,271,80000,8,D_growing_crossing,25,0.00032120776037715594,25,28,25,-0.5251324506081212,0.36414053330894147
0.5,held_out_2,271,80000,8,D_growing_crossing,50,0.0006462507916376377,50,54,50,-0.36234172522238445,0.36414053330894147
0.5,held_out_2,271,80000,9,A_fixed_raw,1.0e-5,1.0e-5,3,4,3,3.145715998922882,1.4440302098093005
0.5,held_out_2,271,80000,9,A_fixed_raw,0.0001,0.0001,27,25,25,1.8264063100911776,1.4440302098093005
0.5,held_out_2,271,80000,9,A_fixed_raw,0.001,0.001,256,254,254,1.2188191510568158,1.4440302098093005
0.5,held_out_2,271,80000,9,C_fixed_crossing,10,4.367350514721982e-5,13,10,10,1.5472654698010666,1.4440302098093005
0.5,held_out_2,271,80000,9,C_fixed_crossing,25,8.980925180391648e-5,25,25,25,2.034527110776476,1.4440302098093005
0.5,held_out_2,271,80000,9,C_fixed_crossing,50,0.00020599845382109126,53,50,50,1.3363572829402361,1.4440302098093005
0.5,held_out_2,271,80000,9,C_fixed_crossing,100,0.00038534741577001485,100,101,100,1.3850091402448352,1.4440302098093005
0.5,held_out_2,271,80000,9,D_growing_crossing,10,4.367350514721982e-5,13,10,10,1.5472654698010666,1.4440302098093005
0.5,held_out_2,271,80000,9,D_growing_crossing,25,8.980925180391648e-5,25,25,25,2.034527110776476,1.4440302098093005
0.5,held_out_2,271,80000,9,D_growing_crossing,50,0.00020599845382109126,53,50,50,1.3363572829402361,1.4440302098093005
0.5,held_out_2,271,80000,10,A_fixed_raw,1.0e-5,1.0e-5,1,0,0,0.005907812261618516,0.08745637221810908
0.5,held_out_2,271,80000,10,A_fixed_raw,0.0001,0.0001,2,4,2,-0.20806363156655738,0.08745637221810908
0.5,held_out_2,271,80000,10,A_fixed_raw,0.001,0.001,31,34,31,-0.1521761362064944,0.08745637221810908
0.5,held_out_2,271,80000,10,C_fixed_crossing,10,0.0003008306745507225,10,11,10,-0.1457923888900093,0.08745637221810908
0.5,held_out_2,271,80000,10,C_fixed_crossing,25,0.000736764872927537,25,25,25,-0.08745552092478638,0.08745637221810908
0.5,held_out_2,271,80000,10,C_fixed_crossing,50,0.0015372951419447365,50,51,50,-0.11391247747261561,0.08745637221810908
0.5,held_out_2,271,80000,10,C_fixed_crossing,100,0.003254699607986302,101,107,101,-0.07850131275756793,0.08745637221810908
0.5,held_out_2,271,80000,10,D_growing_crossing,10,0.0003008306745507225,10,11,10,-0.1457923888900093,0.08745637221810908
0.5,held_out_2,271,80000,10,D_growing_crossing,25,0.000736764872927537,25,25,25,-0.08745552092478638,0.08745637221810908
0.5,held_out_2,271,80000,10,D_growing_crossing,50,0.0015372951419447365,50,51,50,-0.11391247747261561,0.08745637221810908
0.5,held_out_2,271,80000,11,A_fixed_raw,1.0e-5,1.0e-5,1,1,1,-1.6549270176052786,0.760287900075816
0.5,held_out_2,271,80000,11,A_fixed_raw,0.0001,0.0001,9,12,9,-1.2899499689925098,0.760287900075816
0.5,held_out_2,271,80000,11,A_fixed_raw,0.001,0.001,90,91,90,-0.33947707396578264,0.760287900075816
0.5,held_out_2,271,80000,11,C_fixed_crossing,10,0.00010932332036760428,10,12,10,-1.0986178425418227,0.760287900075816
0.5,held_out_2,271,80000,11,C_fixed_crossing,25,0.0002817462898293006,25,25,25,-0.4420544528616219,0.760287900075816
0.5,held_out_2,271,80000,11,C_fixed_crossing,50,0.0005386847320854466,50,50,50,-0.4357451666125412,0.760287900075816
0.5,held_out_2,271,80000,11,C_fixed_crossing,100,0.0010917228045780219,101,100,100,-0.381784522792626,0.760287900075816
0.5,held_out_2,271,80000,11,D_growing_crossing,10,0.00010932332036760428,10,12,10,-1.0986178425418227,0.760287900075816
0.5,held_out_2,271,80000,11,D_growing_crossing,25,0.0002817462898293006,25,25,25,-0.4420544528616219,0.760287900075816
0.5,held_out_2,271,80000,11,D_growing_crossing,50,0.0005386847320854466,50,50,50,-0.4357451666125412,0.760287900075816
0.5,held_out_2,271,80000,12,A_fixed_raw,1.0e-5,1.0e-5,1,3,1,-2.139998757505479,0.8440821262399694
0.5,held_out_2,271,80000,12,A_fixed_raw,0.0001,0.0001,14,17,14,-1.6243823775827226,0.8440821262399694
0.5,held_out_2,271,80000,12,A_fixed_raw,0.001,0.001,140,143,140,-0.8505577863758829,0.8440821262399694
0.5,held_out_2,271,80000,12,C_fixed_crossing,10,6.614385305008037e-5,10,11,10,-0.8693957190445899,0.8440821262399694
0.5,held_out_2,271,80000,12,C_fixed_crossing,25,0.00016678112986155937,25,25,25,-1.1436713927105082,0.8440821262399694
0.5,held_out_2,271,80000,12,C_fixed_crossing,50,0.0003797756687183721,51,55,51,-0.8373593242970334,0.8440821262399694
0.5,held_out_2,271,80000,12,C_fixed_crossing,100,0.0007261119728677686,100,100,100,-0.7840496723836049,0.8440821262399694
0.5,held_out_2,271,80000,12,D_growing_crossing,10,6.614385305008037e-5,10,11,10,-0.8693957190445899,0.8440821262399694
0.5,held_out_2,271,80000,12,D_growing_crossing,25,0.00016678112986155937,25,25,25,-1.1436713927105082,0.8440821262399694
0.5,held_out_2,271,80000,12,D_growing_crossing,50,0.0003797756687183721,51,55,51,-0.8373593242970334,0.8440821262399694
0.5,held_out_2,271,80000,13,A_fixed_raw,1.0e-5,1.0e-5,1,1,1,0.3565751297340824,0.3071677326761748
0.5,held_out_2,271,80000,13,A_fixed_raw,0.0001,0.0001,2,3,2,0.28407292911453164,0.3071677326761748
0.5,held_out_2,271,80000,13,A_fixed_raw,0.001,0.001,21,23,21,0.05892834847578965,0.3071677326761748
0.5,held_out_2,271,80000,13,C_fixed_crossing,10,0.0005008504841308905,10,15,10,0.1884534764413417,0.3071677326761748
0.5,held_out_2,271,80000,13,C_fixed_crossing,25,0.0011914182946592233,25,27,25,0.07049205440758796,0.3071677326761748
0.5,held_out_2,271,80000,13,C_fixed_crossing,50,0.0023282450909454426,50,57,50,0.05730671568100796,0.3071677326761748
0.5,held_out_2,271,80000,13,C_fixed_crossing,100,0.004549808600229715,100,104,100,0.06946177643947761,0.3071677326761748
0.5,held_out_2,271,80000,13,D_growing_crossing,10,0.0005008504841308905,10,15,10,0.1884534764413417,0.3071677326761748
0.5,held_out_2,271,80000,13,D_growing_crossing,25,0.0011914182946592233,25,27,25,0.07049205440758796,0.3071677326761748
0.5,held_out_2,271,80000,13,D_growing_crossing,50,0.0023282450909454426,50,57,50,0.05730671568100796,0.3071677326761748
0.5,held_out_2,271,80000,14,A_fixed_raw,1.0e-5,1.0e-5,2,2,2,2.8866877515409946,1.2972022936396106
0.5,held_out_2,271,80000,14,A_fixed_raw,0.0001,0.0001,22,22,22,1.9075658500278259,1.2972022936396106
0.5,held_out_2,271,80000,14,A_fixed_raw,0.001,0.001,207,207,207,1.2246424956452173,1.2972022936396106
0.5,held_out_2,271,80000,14,C_fixed_crossing,10,4.6972601933862194e-5,10,10,10,1.2306496551411956,1.2972022936396106
0.5,held_out_2,271,80000,14,C_fixed_crossing,25,0.00011672845179340822,25,27,25,1.8284615333281748,1.2972022936396106
0.5,held_out_2,271,80000,14,C_fixed_crossing,50,0.00024533964095570324,50,51,50,1.2716327503350113,1.2972022936396106
0.5,held_out_2,271,80000,14,C_fixed_crossing,100,0.0004936086755860119,100,101,100,1.2219302214300543,1.2972022936396106
0.5,held_out_2,271,80000,14,D_growing_crossing,10,4.6972601933862194e-5,10,10,10,1.2306496551411956,1.2972022936396106
0.5,held_out_2,271,80000,14,D_growing_crossing,25,0.00011672845179340822,25,27,25,1.8284615333281748,1.2972022936396106
0.5,held_out_2,271,80000,14,D_growing_crossing,50,0.00024533964095570324,50,51,50,1.2716327503350113,1.2972022936396106
0.5,held_out_2,271,80000,1,B_power_scaled_anchor25,0.3333333333333333,0.0008040458116173869,26,27,26,-0.3591911870895605,0.3819730496717949
0.5,held_out_2,271,80000,1,B_power_scaled_anchor25,0.5,0.0008040458116173869,26,27,26,-0.3591911870895605,0.3819730496717949
0.5,held_out_2,271,80000,1,B_power_scaled_anchor25,0.6666666666666666,0.0008040458116173869,26,27,26,-0.3591911870895605,0.3819730496717949
0.5,held_out_2,271,80000,1,B_power_scaled_anchor100,0.3333333333333333,0.0028757143523936005,99,99,99,-0.3543717003578062,0.3819730496717949
0.5,held_out_2,271,80000,1,B_power_scaled_anchor100,0.5,0.0028757143523936005,99,99,99,-0.3543717003578062,0.3819730496717949
0.5,held_out_2,271,80000,1,B_power_scaled_anchor100,0.6666666666666666,0.0028757143523936005,99,99,99,-0.3543717003578062,0.3819730496717949
0.5,held_out_2,271,80000,2,B_power_scaled_anchor25,0.3333333333333333,0.0007314190286156662,27,25,25,-0.07709498491531235,0.07251655396717029
0.5,held_out_2,271,80000,2,B_power_scaled_anchor25,0.5,0.0007314190286156662,27,25,25,-0.07709498491531235,0.07251655396717029
0.5,held_out_2,271,80000,2,B_power_scaled_anchor25,0.6666666666666666,0.0007314190286156662,27,25,25,-0.07709498491531235,0.07251655396717029
0.5,held_out_2,271,80000,2,B_power_scaled_anchor100,0.3333333333333333,0.002939230973286228,102,103,102,-0.08774486821370192,0.07251655396717029
0.5,held_out_2,271,80000,2,B_power_scaled_anchor100,0.5,0.002939230973286228,102,103,102,-0.08774486821370192,0.07251655396717029
0.5,held_out_2,271,80000,2,B_power_scaled_anchor100,0.6666666666666666,0.002939230973286228,102,103,102,-0.08774486821370192,0.07251655396717029
0.5,held_out_2,271,80000,3,B_power_scaled_anchor25,0.3333333333333333,0.0012266336996634068,28,28,28,-1.2657158217927944,0.2982316007191014
0.5,held_out_2,271,80000,3,B_power_scaled_anchor25,0.5,0.0012266336996634068,28,28,28,-1.2657158217927944,0.2982316007191014
0.5,held_out_2,271,80000,3,B_power_scaled_anchor25,0.6666666666666666,0.0012266336996634068,28,28,28,-1.2657158217927944,0.2982316007191014
0.5,held_out_2,271,80000,3,B_power_scaled_anchor100,0.3333333333333333,0.004650301358752225,105,108,105,-1.1335877216083075,0.2982316007191014
0.5,held_out_2,271,80000,3,B_power_scaled_anchor100,0.5,0.004650301358752225,105,108,105,-1.1335877216083075,0.2982316007191014
0.5,held_out_2,271,80000,3,B_power_scaled_anchor100,0.6666666666666666,0.004650301358752225,105,108,105,-1.1335877216083075,0.2982316007191014
0.5,held_out_2,271,80000,4,B_power_scaled_anchor25,0.3333333333333333,0.0001452300313988595,25,24,24,1.546802781071415,1.5901957092207055
0.5,held_out_2,271,80000,4,B_power_scaled_anchor25,0.5,0.0001452300313988595,25,24,24,1.546802781071415,1.5901957092207055
0.5,held_out_2,271,80000,4,B_power_scaled_anchor25,0.6666666666666666,0.0001452300313988595,25,24,24,1.546802781071415,1.5901957092207055
0.5,held_out_2,271,80000,4,B_power_scaled_anchor100,0.3333333333333333,0.0005505827962586279,103,100,100,1.5895005134847415,1.5901957092207055
0.5,held_out_2,271,80000,4,B_power_scaled_anchor100,0.5,0.0005505827962586279,103,100,100,1.5895005134847415,1.5901957092207055
0.5,held_out_2,271,80000,4,B_power_scaled_anchor100,0.6666666666666666,0.0005505827962586279,103,100,100,1.5895005134847415,1.5901957092207055
0.5,held_out_2,271,80000,5,B_power_scaled_anchor25,0.3333333333333333,0.0002638725986009514,33,33,33,-1.613732360012718,0.751197942485476
0.5,held_out_2,271,80000,5,B_power_scaled_anchor25,0.5,0.0002638725986009514,33,33,33,-1.613732360012718,0.751197942485476
0.5,held_out_2,271,80000,5,B_power_scaled_anchor25,0.6666666666666666,0.0002638725986009514,33,33,33,-1.613732360012718,0.751197942485476
0.5,held_out_2,271,80000,5,B_power_scaled_anchor100,0.3333333333333333,0.000839956383812522,102,103,102,-1.5077967784922897,0.751197942485476
0.5,held_out_2,271,80000,5,B_power_scaled_anchor100,0.5,0.000839956383812522,102,103,102,-1.5077967784922897,0.751197942485476
0.5,held_out_2,271,80000,5,B_power_scaled_anchor100,0.6666666666666666,0.000839956383812522,102,103,102,-1.5077967784922897,0.751197942485476
0.5,held_out_2,271,80000,6,B_power_scaled_anchor25,0.3333333333333333,0.00019434022703931545,27,30,27,-1.1200316847690537,1.1372293674543315
0.5,held_out_2,271,80000,6,B_power_scaled_anchor25,0.5,0.00019434022703931545,27,30,27,-1.1200316847690537,1.1372293674543315
0.5,held_out_2,271,80000,6,B_power_scaled_anchor25,0.6666666666666666,0.00019434022703931545,27,30,27,-1.1200316847690537,1.1372293674543315
0.5,held_out_2,271,80000,6,B_power_scaled_anchor100,0.3333333333333333,0.0006605246942246045,99,101,99,-1.016876951535999,1.1372293674543315
0.5,held_out_2,271,80000,6,B_power_scaled_anchor100,0.5,0.0006605246942246045,99,101,99,-1.016876951535999,1.1372293674543315
0.5,held_out_2,271,80000,6,B_power_scaled_anchor100,0.6666666666666666,0.0006605246942246045,99,101,99,-1.016876951535999,1.1372293674543315
0.5,held_out_2,271,80000,7,B_power_scaled_anchor25,0.3333333333333333,0.00027365764062009697,26,28,26,-0.7327635643114903,0.9924333042822502
0.5,held_out_2,271,80000,7,B_power_scaled_anchor25,0.5,0.00027365764062009697,26,28,26,-0.7327635643114903,0.9924333042822502
0.5,held_out_2,271,80000,7,B_power_scaled_anchor25,0.6666666666666666,0.00027365764062009697,26,28,26,-0.7327635643114903,0.9924333042822502
0.5,held_out_2,271,80000,7,B_power_scaled_anchor100,0.3333333333333333,0.0010224650467285852,102,104,102,-0.6536660763657323,0.9924333042822502
0.5,held_out_2,271,80000,7,B_power_scaled_anchor100,0.5,0.0010224650467285852,102,104,102,-0.6536660763657323,0.9924333042822502
0.5,held_out_2,271,80000,7,B_power_scaled_anchor100,0.6666666666666666,0.0010224650467285852,102,104,102,-0.6536660763657323,0.9924333042822502
0.5,held_out_2,271,80000,8,B_power_scaled_anchor25,0.3333333333333333,0.00036619621642229225,29,33,29,-0.5167672191765208,0.36414053330894147
0.5,held_out_2,271,80000,8,B_power_scaled_anchor25,0.5,0.00036619621642229225,29,33,29,-0.5167672191765208,0.36414053330894147
0.5,held_out_2,271,80000,8,B_power_scaled_anchor25,0.6666666666666666,0.00036619621642229225,29,33,29,-0.5167672191765208,0.36414053330894147
0.5,held_out_2,271,80000,8,B_power_scaled_anchor100,0.3333333333333333,0.0012177334479996176,98,101,98,-0.3639353393633546,0.36414053330894147
0.5,held_out_2,271,80000,8,B_power_scaled_anchor100,0.5,0.0012177334479996176,98,101,98,-0.3639353393633546,0.36414053330894147
0.5,held_out_2,271,80000,8,B_power_scaled_anchor100,0.6666666666666666,0.0012177334479996176,98,101,98,-0.3639353393633546,0.36414053330894147
0.5,held_out_2,271,80000,9,B_power_scaled_anchor25,0.3333333333333333,0.0001009075328849811,27,25,25,1.8099801450631015,1.4440302098093005
0.5,held_out_2,271,80000,9,B_power_scaled_anchor25,0.5,0.0001009075328849811,27,25,25,1.8099801450631015,1.4440302098093005
0.5,held_out_2,271,80000,9,B_power_scaled_anchor25,0.6666666666666666,0.0001009075328849811,27,25,25,1.8099801450631015,1.4440302098093005
0.5,held_out_2,271,80000,9,B_power_scaled_anchor100,0.3333333333333333,0.0003996370414275126,103,101,101,1.335028056942273,1.4440302098093005
0.5,held_out_2,271,80000,9,B_power_scaled_anchor100,0.5,0.0003996370414275126,103,101,101,1.335028056942273,1.4440302098093005
0.5,held_out_2,271,80000,9,B_power_scaled_anchor100,0.6666666666666666,0.0003996370414275126,103,101,101,1.335028056942273,1.4440302098093005
0.5,held_out_2,271,80000,10,B_power_scaled_anchor25,0.3333333333333333,0.0007585418369957446,25,26,25,-0.14869525590564045,0.08745637221810908
0.5,held_out_2,271,80000,10,B_power_scaled_anchor25,0.5,0.0007585418369957446,25,26,25,-0.14869525590564045,0.08745637221810908
0.5,held_out_2,271,80000,10,B_power_scaled_anchor25,0.6666666666666666,0.0007585418369957446,25,26,25,-0.14869525590564045,0.08745637221810908
0.5,held_out_2,271,80000,10,B_power_scaled_anchor100,0.3333333333333333,0.0031612604949946685,99,103,99,-0.08141305842945921,0.08745637221810908
0.5,held_out_2,271,80000,10,B_power_scaled_anchor100,0.5,0.0031612604949946685,99,103,99,-0.08141305842945921,0.08745637221810908
0.5,held_out_2,271,80000,10,B_power_scaled_anchor100,0.6666666666666666,0.0031612604949946685,99,103,99,-0.08141305842945921,0.08745637221810908
0.5,held_out_2,271,80000,11,B_power_scaled_anchor25,0.3333333333333333,0.00031887712988452947,28,28,28,-0.3770032416619347,0.760287900075816
0.5,held_out_2,271,80000,11,B_power_scaled_anchor25,0.5,0.00031887712988452947,28,28,28,-0.3770032416619347,0.760287900075816
0.5,held_out_2,271,80000,11,B_power_scaled_anchor25,0.6666666666666666,0.00031887712988452947,28,28,28,-0.3770032416619347,0.760287900075816
0.5,held_out_2,271,80000,11,B_power_scaled_anchor100,0.3333333333333333,0.001115835958737614,102,104,102,-0.4020135625344428,0.760287900075816
0.5,held_out_2,271,80000,11,B_power_scaled_anchor100,0.5,0.001115835958737614,102,104,102,-0.4020135625344428,0.760287900075816
0.5,held_out_2,271,80000,11,B_power_scaled_anchor100,0.6666666666666666,0.001115835958737614,102,104,102,-0.4020135625344428,0.760287900075816
0.5,held_out_2,271,80000,12,B_power_scaled_anchor25,0.3333333333333333,0.0002248101125347713,31,32,31,-0.9789316051829873,0.8440821262399694
0.5,held_out_2,271,80000,12,B_power_scaled_anchor25,0.5,0.0002248101125347713,31,32,31,-0.9789316051829873,0.8440821262399694
0.5,held_out_2,271,80000,12,B_power_scaled_anchor25,0.6666666666666666,0.0002248101125347713,31,32,31,-0.9789316051829873,0.8440821262399694
0.5,held_out_2,271,80000,12,B_power_scaled_anchor100,0.3333333333333333,0.0007475740633170672,102,104,102,-0.779340040975573,0.8440821262399694
0.5,held_out_2,271,80000,12,B_power_scaled_anchor100,0.5,0.0007475740633170672,102,104,102,-0.779340040975573,0.8440821262399694
0.5,held_out_2,271,80000,12,B_power_scaled_anchor100,0.6666666666666666,0.0007475740633170672,102,104,102,-0.779340040975573,0.8440821262399694
0.5,held_out_2,271,80000,13,B_power_scaled_anchor25,0.3333333333333333,0.0011239914552172287,23,27,23,0.06923963351353708,0.3071677326761748
0.5,held_out_2,271,80000,13,B_power_scaled_anchor25,0.5,0.0011239914552172287,23,27,23,0.06923963351353708,0.3071677326761748
0.5,held_out_2,271,80000,13,B_power_scaled_anchor25,0.6666666666666666,0.0011239914552172287,23,27,23,0.06923963351353708,0.3071677326761748
0.5,held_out_2,271,80000,13,B_power_scaled_anchor100,0.3333333333333333,0.004684289792323911,102,108,102,0.06601155598707159,0.3071677326761748
0.5,held_out_2,271,80000,13,B_power_scaled_anchor100,0.5,0.004684289792323911,102,108,102,0.06601155598707159,0.3071677326761748
0.5,held_out_2,271,80000,13,B_power_scaled_anchor100,0.6666666666666666,0.004684289792323911,102,108,102,0.06601155598707159,0.3071677326761748
0.5,held_out_2,271,80000,14,B_power_scaled_anchor25,0.3333333333333333,0.00013701091805035448,28,29,28,1.6048534070400737,1.2972022936396106
0.5,held_out_2,271,80000,14,B_power_scaled_anchor25,0.5,0.00013701091805035448,28,29,28,1.6048534070400737,1.2972022936396106
0.5,held_out_2,271,80000,14,B_power_scaled_anchor25,0.6666666666666666,0.00013701091805035448,28,29,28,1.6048534070400737,1.2972022936396106
0.5,held_out_2,271,80000,14,B_power_scaled_anchor100,0.3333333333333333,0.0005008504841308905,103,104,103,1.266629441308019,1.2972022936396106
0.5,held_out_2,271,80000,14,B_power_scaled_anchor100,0.5,0.0005008504841308905,103,104,103,1.266629441308019,1.2972022936396106
