trial,g,dg,classification,Delta,lower_bound,config
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_active_delta0.01
2,-0.04238826748602081,-9.57612690123677e-7,FiniteSolved,7.548168565023428e-6,NaN,D4_stage1_active_delta0.01
3,-0.042393055549471446,-5.745676140762879e-6,FiniteSolved,7.543826613688741e-6,NaN,D4_stage1_active_delta0.01
4,-0.04241699586672461,-2.9685993393924193e-5,FiniteSolved,7.53257069476068e-6,NaN,D4_stage1_active_delta0.01
5,-0.04253669745299044,-0.00014938757965975852,FiniteSolved,9.59588459362757e-6,NaN,D4_stage1_active_delta0.01
6,-0.043135205384319614,-0.0007478955109889301,FiniteSolved,3.634169653806525e-5,NaN,D4_stage1_active_delta0.01
7,-0.04323520538431962,-0.000847895510988933,FiniteSolved,4.2258539365977846e-5,NaN,D4_stage1_active_delta0.01
8,-0.043935205384319616,-0.0015478955109889322,FiniteSolved,0.00012136510873719075,NaN,D4_stage1_active_delta0.01
9,-0.04883520538431961,-0.006447895510988927,FiniteSolved,0.0017159983705130131,NaN,D4_stage1_active_delta0.01
10,-0.08313520538431962,-0.04074789551098894,FiniteSolved,0.052584505795852624,NaN,D4_stage1_active_delta0.01
11,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage1_active_delta0.01
12,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage1_active_delta0.01
13,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.01
14,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.01
15,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.01
16,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.01
17,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.01
18,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.01
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_active_delta0.05
2,-0.04238826748602081,-9.57612690123677e-7,FiniteSolved,7.548168565023428e-6,NaN,D4_stage1_active_delta0.05
3,-0.042393055549471446,-5.745676140762879e-6,FiniteSolved,7.543826613688741e-6,NaN,D4_stage1_active_delta0.05
4,-0.04241699586672461,-2.9685993393924193e-5,FiniteSolved,7.53257069476068e-6,NaN,D4_stage1_active_delta0.05
5,-0.04253669745299044,-0.00014938757965975852,FiniteSolved,9.59588459362757e-6,NaN,D4_stage1_active_delta0.05
6,-0.043135205384319614,-0.0007478955109889301,FiniteSolved,3.634169653806525e-5,NaN,D4_stage1_active_delta0.05
7,-0.04323520538431962,-0.000847895510988933,FiniteSolved,4.2258539365977846e-5,NaN,D4_stage1_active_delta0.05
8,-0.043935205384319616,-0.0015478955109889322,FiniteSolved,0.00012136510873719075,NaN,D4_stage1_active_delta0.05
9,-0.04883520538431961,-0.006447895510988927,FiniteSolved,0.0017159983705130131,NaN,D4_stage1_active_delta0.05
10,-0.08313520538431962,-0.04074789551098894,FiniteSolved,0.052584505795852624,NaN,D4_stage1_active_delta0.05
11,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage1_active_delta0.05
12,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage1_active_delta0.05
13,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.05
14,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.05
15,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.05
16,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.05
17,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.05
18,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.05
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_active_delta0.1
2,-0.04238826748602081,-9.57612690123677e-7,FiniteSolved,7.548168565023428e-6,NaN,D4_stage1_active_delta0.1
3,-0.042393055549471446,-5.745676140762879e-6,FiniteSolved,7.543826613688741e-6,NaN,D4_stage1_active_delta0.1
4,-0.04241699586672461,-2.9685993393924193e-5,FiniteSolved,7.53257069476068e-6,NaN,D4_stage1_active_delta0.1
5,-0.04253669745299044,-0.00014938757965975852,FiniteSolved,9.59588459362757e-6,NaN,D4_stage1_active_delta0.1
6,-0.043135205384319614,-0.0007478955109889301,FiniteSolved,3.634169653806525e-5,NaN,D4_stage1_active_delta0.1
7,-0.04323520538431962,-0.000847895510988933,FiniteSolved,4.2258539365977846e-5,NaN,D4_stage1_active_delta0.1
8,-0.043935205384319616,-0.0015478955109889322,FiniteSolved,0.00012136510873719075,NaN,D4_stage1_active_delta0.1
9,-0.04883520538431961,-0.006447895510988927,FiniteSolved,0.0017159983705130131,NaN,D4_stage1_active_delta0.1
10,-0.08313520538431962,-0.04074789551098894,FiniteSolved,0.052584505795852624,NaN,D4_stage1_active_delta0.1
11,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage1_active_delta0.1
12,-0.3232352053843196,-0.28084789551098893,AboveEvaluationCap,NaN,14.667493238812508,D4_stage1_active_delta0.1
13,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.1
14,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.1
15,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.1
16,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.1
17,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.1
18,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,17.704468007050302,D4_stage1_active_delta0.1
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_sqp_delta0.01
2,-0.04238826748601123,-9.576126805480034e-7,FiniteSolved,7.5481685650316996e-6,NaN,D4_stage1_sqp_delta0.01
3,-0.042393055549222465,-5.745675891781488e-6,FiniteSolved,7.543826613902576e-6,NaN,D4_stage1_sqp_delta0.01
4,-0.04241699586049055,-2.9685987159869254e-5,FiniteSolved,7.532570697249303e-6,NaN,D4_stage1_sqp_delta0.01
5,-0.04253669729712959,-0.00014938742379890652,FiniteSolved,9.595884288291431e-6,NaN,D4_stage1_sqp_delta0.01
6,-0.04313520148780757,-0.0007478916144768866,FiniteSolved,3.634164320554372e-5,NaN,D4_stage1_sqp_delta0.01
7,-0.046127647630511456,-0.0037403377571807728,FiniteSolved,0.0006161269915797196,NaN,D4_stage1_sqp_delta0.01
8,-0.06108800835737713,-0.018700698484046444,FiniteSolved,0.012710036787606679,NaN,D4_stage1_sqp_delta0.01
9,-0.058828645859446506,-0.016441335986115822,FiniteSolved,0.01009963875649717,NaN,D4_stage1_sqp_delta0.01
10,-0.05874151773255838,-0.0163542078592277,FiniteSolved,0.009982305673404987,NaN,D4_stage1_sqp_delta0.01
11,-0.05875771730471424,-0.016370407431383557,FiniteSolved,0.010020997401098766,NaN,D4_stage1_sqp_delta0.01
12,-0.058738493690164206,-0.016351183816833523,FiniteSolved,0.009981521062507093,NaN,D4_stage1_sqp_delta0.01
13,-0.05874961751863631,-0.016362307645305628,FiniteSolved,0.009992478262493847,NaN,D4_stage1_sqp_delta0.01
14,-0.058756499778563606,-0.016369189905232923,FiniteSolved,0.010020681165395326,NaN,D4_stage1_sqp_delta0.01
15,-0.058737576869364296,-0.016350266996033612,FiniteSolved,0.00998128321213334,NaN,D4_stage1_sqp_delta0.01
16,-0.05875305864859996,-0.01636574877526928,FiniteSolved,0.009993371766713919,NaN,D4_stage1_sqp_delta0.01
17,-0.05875935564835227,-0.016372045775021583,FiniteSolved,0.010021422971768085,NaN,D4_stage1_sqp_delta0.01
18,-0.05873900324944069,-0.016351693376110005,FiniteSolved,0.009981653262409223,NaN,D4_stage1_sqp_delta0.01
19,-0.05875620714847611,-0.016368897275145428,FiniteSolved,0.010020605161901928,NaN,D4_stage1_sqp_delta0.01
20,-0.05875463289853804,-0.016367323025207353,FiniteSolved,0.010020196310041637,NaN,D4_stage1_sqp_delta0.01
21,-0.058753845773569,-0.016366535900238316,FiniteSolved,0.009993576170860044,NaN,D4_stage1_sqp_delta0.01
22,-0.05875994851101619,-0.016372638637685503,FiniteSolved,0.010021576981235734,NaN,D4_stage1_sqp_delta0.01
23,-0.058739450043744465,-0.01635214017041378,FiniteSolved,0.009981769181635701,NaN,D4_stage1_sqp_delta0.01
24,-0.0587568971422926,-0.016369587268961913,FiniteSolved,0.010020784372842493,NaN,D4_stage1_sqp_delta0.01
25,-0.0587553714579308,-0.016368061584600115,FiniteSolved,0.010020388118494997,NaN,D4_stage1_sqp_delta0.01
26,-0.058754608615749895,-0.016367298742419212,FiniteSolved,0.010020190003783276,NaN,D4_stage1_sqp_delta0.01
27,-0.058755420023507074,-0.01636811015017639,FiniteSolved,0.010020400731549159,NaN,D4_stage1_sqp_delta0.01
28,-0.05873603901170515,-0.016348729138374464,FiniteSolved,0.00995711119851705,NaN,D4_stage1_sqp_delta0.01
29,-0.05875423933605352,-0.016366929462722835,FiniteSolved,0.009993678376250046,NaN,D4_stage1_sqp_delta0.01
30,-0.058760244940936526,-0.016372935067605843,FiniteSolved,0.010021653987484726,NaN,D4_stage1_sqp_delta0.01
31,-0.05873967343935424,-0.016352363566023556,FiniteSolved,0.009981827141917296,NaN,D4_stage1_sqp_delta0.01
32,-0.05875699427344515,-0.016369684400114465,FiniteSolved,0.010020809601100154,NaN,D4_stage1_sqp_delta0.01
33,-0.05875561680474933,-0.01636830693141865,FiniteSolved,0.010020451838308062,NaN,D4_stage1_sqp_delta0.01
34,-0.05875492807040143,-0.01636761819707075,FiniteSolved,0.01002027296707039,NaN,D4_stage1_sqp_delta0.01
35,-0.058754583703227475,-0.016367273829896792,FiniteSolved,0.010020183533991108,NaN,D4_stage1_sqp_delta0.01
36,-0.0587544115196405,-0.016367101646309813,FiniteSolved,0.009993723091803495,NaN,D4_stage1_sqp_delta0.01
37,-0.05876037462873078,-0.016373064755400096,FiniteSolved,0.010047752365625691,NaN,D4_stage1_sqp_delta0.01
38,-0.058715009529125915,-0.01632769965579523,FiniteSolved,0.0099355673882136,NaN,D4_stage1_sqp_delta0.01
39,-0.05875501416219492,-0.016367704288864235,FiniteSolved,0.010020295325604759,NaN,D4_stage1_sqp_delta0.01
40,-0.058754712840917704,-0.01636740296758702,FiniteSolved,0.010020217071197463,NaN,D4_stage1_sqp_delta0.01
41,-0.0587545621802791,-0.016367252306948417,FiniteSolved,0.010020177944479926,NaN,D4_stage1_sqp_delta0.01
42,-0.0587544868499598,-0.016367176976629115,FiniteSolved,0.009993742654991294,NaN,D4_stage1_sqp_delta0.01
43,-0.05876043136708406,-0.016373121493753376,FiniteSolved,0.010047767105739909,NaN,D4_stage1_sqp_delta0.01
44,-0.058715052316120425,-0.01632774244278974,FiniteSolved,0.00993557847265715,NaN,D4_stage1_sqp_delta0.01
45,-0.058754750506077355,-0.01636744063274667,FiniteSolved,0.01002022685292748,NaN,D4_stage1_sqp_delta0.01
46,-0.05875461867801858,-0.016367308804687897,FiniteSolved,0.010020192616961026,NaN,D4_stage1_sqp_delta0.01
47,-0.058754552763989186,-0.016367242890658502,FiniteSolved,0.010020175499070794,NaN,D4_stage1_sqp_delta0.01
48,-0.05875451980697449,-0.01636720993364381,FiniteSolved,0.01002016694014891,NaN,D4_stage1_sqp_delta0.01
49,-0.05875450332846714,-0.01636719345513646,FiniteSolved,0.009993746934449373,NaN,D4_stage1_sqp_delta0.01
50,-0.05876044377859429,-0.016373133905263605,FiniteSolved,0.010047770330144907,NaN,D4_stage1_sqp_delta0.01
51,-0.05871506167577041,-0.016327751802439727,FiniteSolved,0.009935580897381342,NaN,D4_stage1_sqp_delta0.01
52,-0.05875456100324286,-0.016367251129912178,FiniteSolved,0.010020177638803718,NaN,D4_stage1_sqp_delta0.01
53,-0.05875453216585501,-0.016367222292524325,FiniteSolved,0.010020170149742864,NaN,D4_stage1_sqp_delta0.01
54,-0.058754517747161075,-0.01636720787383039,FiniteSolved,0.010020166405216864,NaN,D4_stage1_sqp_delta0.01
55,-0.05875451053781411,-0.016367200664483425,FiniteSolved,0.009993748806713483,NaN,D4_stage1_sqp_delta0.01
56,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.01
57,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.01
58,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.01
59,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.01
60,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.01
61,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.01
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_sqp_delta0.05
2,-0.04238826748601123,-9.576126805480034e-7,FiniteSolved,7.5481685650316996e-6,NaN,D4_stage1_sqp_delta0.05
3,-0.042393055549222465,-5.745675891781488e-6,FiniteSolved,7.543826613902576e-6,NaN,D4_stage1_sqp_delta0.05
4,-0.04241699586049055,-2.9685987159869254e-5,FiniteSolved,7.532570697249303e-6,NaN,D4_stage1_sqp_delta0.05
5,-0.04253669729712959,-0.00014938742379890652,FiniteSolved,9.595884288291431e-6,NaN,D4_stage1_sqp_delta0.05
6,-0.04313520148780757,-0.0007478916144768866,FiniteSolved,3.634164320554372e-5,NaN,D4_stage1_sqp_delta0.05
7,-0.046127647630511456,-0.0037403377571807728,FiniteSolved,0.0006161269915797196,NaN,D4_stage1_sqp_delta0.05
8,-0.06108800835737713,-0.018700698484046444,FiniteSolved,0.012710036787606679,NaN,D4_stage1_sqp_delta0.05
9,-0.058828645859446506,-0.016441335986115822,FiniteSolved,0.01009963875649717,NaN,D4_stage1_sqp_delta0.05
10,-0.05874151773255838,-0.0163542078592277,FiniteSolved,0.009982305673404987,NaN,D4_stage1_sqp_delta0.05
11,-0.05875771730471424,-0.016370407431383557,FiniteSolved,0.010020997401098766,NaN,D4_stage1_sqp_delta0.05
12,-0.058738493690164206,-0.016351183816833523,FiniteSolved,0.009981521062507093,NaN,D4_stage1_sqp_delta0.05
13,-0.05874961751863631,-0.016362307645305628,FiniteSolved,0.009992478262493847,NaN,D4_stage1_sqp_delta0.05
14,-0.058756499778563606,-0.016369189905232923,FiniteSolved,0.010020681165395326,NaN,D4_stage1_sqp_delta0.05
15,-0.058737576869364296,-0.016350266996033612,FiniteSolved,0.00998128321213334,NaN,D4_stage1_sqp_delta0.05
16,-0.05875305864859996,-0.01636574877526928,FiniteSolved,0.009993371766713919,NaN,D4_stage1_sqp_delta0.05
17,-0.05875935564835227,-0.016372045775021583,FiniteSolved,0.010021422971768085,NaN,D4_stage1_sqp_delta0.05
18,-0.05873900324944069,-0.016351693376110005,FiniteSolved,0.009981653262409223,NaN,D4_stage1_sqp_delta0.05
19,-0.05875620714847611,-0.016368897275145428,FiniteSolved,0.010020605161901928,NaN,D4_stage1_sqp_delta0.05
20,-0.05875463289853804,-0.016367323025207353,FiniteSolved,0.010020196310041637,NaN,D4_stage1_sqp_delta0.05
21,-0.058753845773569,-0.016366535900238316,FiniteSolved,0.009993576170860044,NaN,D4_stage1_sqp_delta0.05
22,-0.05875994851101619,-0.016372638637685503,FiniteSolved,0.010021576981235734,NaN,D4_stage1_sqp_delta0.05
23,-0.058739450043744465,-0.01635214017041378,FiniteSolved,0.009981769181635701,NaN,D4_stage1_sqp_delta0.05
24,-0.0587568971422926,-0.016369587268961913,FiniteSolved,0.010020784372842493,NaN,D4_stage1_sqp_delta0.05
25,-0.0587553714579308,-0.016368061584600115,FiniteSolved,0.010020388118494997,NaN,D4_stage1_sqp_delta0.05
26,-0.058754608615749895,-0.016367298742419212,FiniteSolved,0.010020190003783276,NaN,D4_stage1_sqp_delta0.05
27,-0.058755420023507074,-0.01636811015017639,FiniteSolved,0.010020400731549159,NaN,D4_stage1_sqp_delta0.05
28,-0.05873603901170515,-0.016348729138374464,FiniteSolved,0.00995711119851705,NaN,D4_stage1_sqp_delta0.05
29,-0.05875423933605352,-0.016366929462722835,FiniteSolved,0.009993678376250046,NaN,D4_stage1_sqp_delta0.05
30,-0.058760244940936526,-0.016372935067605843,FiniteSolved,0.010021653987484726,NaN,D4_stage1_sqp_delta0.05
31,-0.05873967343935424,-0.016352363566023556,FiniteSolved,0.009981827141917296,NaN,D4_stage1_sqp_delta0.05
32,-0.05875699427344515,-0.016369684400114465,FiniteSolved,0.010020809601100154,NaN,D4_stage1_sqp_delta0.05
33,-0.05875561680474933,-0.01636830693141865,FiniteSolved,0.010020451838308062,NaN,D4_stage1_sqp_delta0.05
34,-0.05875492807040143,-0.01636761819707075,FiniteSolved,0.01002027296707039,NaN,D4_stage1_sqp_delta0.05
35,-0.058754583703227475,-0.016367273829896792,FiniteSolved,0.010020183533991108,NaN,D4_stage1_sqp_delta0.05
36,-0.0587544115196405,-0.016367101646309813,FiniteSolved,0.009993723091803495,NaN,D4_stage1_sqp_delta0.05
37,-0.05876037462873078,-0.016373064755400096,FiniteSolved,0.010047752365625691,NaN,D4_stage1_sqp_delta0.05
38,-0.058715009529125915,-0.01632769965579523,FiniteSolved,0.0099355673882136,NaN,D4_stage1_sqp_delta0.05
39,-0.05875501416219492,-0.016367704288864235,FiniteSolved,0.010020295325604759,NaN,D4_stage1_sqp_delta0.05
40,-0.058754712840917704,-0.01636740296758702,FiniteSolved,0.010020217071197463,NaN,D4_stage1_sqp_delta0.05
41,-0.0587545621802791,-0.016367252306948417,FiniteSolved,0.010020177944479926,NaN,D4_stage1_sqp_delta0.05
42,-0.0587544868499598,-0.016367176976629115,FiniteSolved,0.009993742654991294,NaN,D4_stage1_sqp_delta0.05
43,-0.05876043136708406,-0.016373121493753376,FiniteSolved,0.010047767105739909,NaN,D4_stage1_sqp_delta0.05
44,-0.058715052316120425,-0.01632774244278974,FiniteSolved,0.00993557847265715,NaN,D4_stage1_sqp_delta0.05
45,-0.058754750506077355,-0.01636744063274667,FiniteSolved,0.01002022685292748,NaN,D4_stage1_sqp_delta0.05
46,-0.05875461867801858,-0.016367308804687897,FiniteSolved,0.010020192616961026,NaN,D4_stage1_sqp_delta0.05
47,-0.058754552763989186,-0.016367242890658502,FiniteSolved,0.010020175499070794,NaN,D4_stage1_sqp_delta0.05
48,-0.05875451980697449,-0.01636720993364381,FiniteSolved,0.01002016694014891,NaN,D4_stage1_sqp_delta0.05
49,-0.05875450332846714,-0.01636719345513646,FiniteSolved,0.009993746934449373,NaN,D4_stage1_sqp_delta0.05
50,-0.05876044377859429,-0.016373133905263605,FiniteSolved,0.010047770330144907,NaN,D4_stage1_sqp_delta0.05
51,-0.05871506167577041,-0.016327751802439727,FiniteSolved,0.009935580897381342,NaN,D4_stage1_sqp_delta0.05
52,-0.05875456100324286,-0.016367251129912178,FiniteSolved,0.010020177638803718,NaN,D4_stage1_sqp_delta0.05
53,-0.05875453216585501,-0.016367222292524325,FiniteSolved,0.010020170149742864,NaN,D4_stage1_sqp_delta0.05
54,-0.058754517747161075,-0.01636720787383039,FiniteSolved,0.010020166405216864,NaN,D4_stage1_sqp_delta0.05
55,-0.05875451053781411,-0.016367200664483425,FiniteSolved,0.009993748806713483,NaN,D4_stage1_sqp_delta0.05
56,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.05
57,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.05
58,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.05
59,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.05
60,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.05
61,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.05
1,-0.042387309873330684,0.0,FiniteSolved,7.554508757038378e-6,NaN,D4_stage1_sqp_delta0.1
2,-0.04238826748601123,-9.576126805480034e-7,FiniteSolved,7.5481685650316996e-6,NaN,D4_stage1_sqp_delta0.1
3,-0.042393055549222465,-5.745675891781488e-6,FiniteSolved,7.543826613902576e-6,NaN,D4_stage1_sqp_delta0.1
4,-0.04241699586049055,-2.9685987159869254e-5,FiniteSolved,7.532570697249303e-6,NaN,D4_stage1_sqp_delta0.1
5,-0.04253669729712959,-0.00014938742379890652,FiniteSolved,9.595884288291431e-6,NaN,D4_stage1_sqp_delta0.1
6,-0.04313520148780757,-0.0007478916144768866,FiniteSolved,3.634164320554372e-5,NaN,D4_stage1_sqp_delta0.1
7,-0.046127647630511456,-0.0037403377571807728,FiniteSolved,0.0006161269915797196,NaN,D4_stage1_sqp_delta0.1
8,-0.06108800835737713,-0.018700698484046444,FiniteSolved,0.012710036787606679,NaN,D4_stage1_sqp_delta0.1
9,-0.058828645859446506,-0.016441335986115822,FiniteSolved,0.01009963875649717,NaN,D4_stage1_sqp_delta0.1
10,-0.05874151773255838,-0.0163542078592277,FiniteSolved,0.009982305673404987,NaN,D4_stage1_sqp_delta0.1
11,-0.05875771730471424,-0.016370407431383557,FiniteSolved,0.010020997401098766,NaN,D4_stage1_sqp_delta0.1
12,-0.058738493690164206,-0.016351183816833523,FiniteSolved,0.009981521062507093,NaN,D4_stage1_sqp_delta0.1
13,-0.05874961751863631,-0.016362307645305628,FiniteSolved,0.009992478262493847,NaN,D4_stage1_sqp_delta0.1
14,-0.058756499778563606,-0.016369189905232923,FiniteSolved,0.010020681165395326,NaN,D4_stage1_sqp_delta0.1
15,-0.058737576869364296,-0.016350266996033612,FiniteSolved,0.00998128321213334,NaN,D4_stage1_sqp_delta0.1
16,-0.05875305864859996,-0.01636574877526928,FiniteSolved,0.009993371766713919,NaN,D4_stage1_sqp_delta0.1
17,-0.05875935564835227,-0.016372045775021583,FiniteSolved,0.010021422971768085,NaN,D4_stage1_sqp_delta0.1
18,-0.05873900324944069,-0.016351693376110005,FiniteSolved,0.009981653262409223,NaN,D4_stage1_sqp_delta0.1
19,-0.05875620714847611,-0.016368897275145428,FiniteSolved,0.010020605161901928,NaN,D4_stage1_sqp_delta0.1
20,-0.05875463289853804,-0.016367323025207353,FiniteSolved,0.010020196310041637,NaN,D4_stage1_sqp_delta0.1
21,-0.058753845773569,-0.016366535900238316,FiniteSolved,0.009993576170860044,NaN,D4_stage1_sqp_delta0.1
22,-0.05875994851101619,-0.016372638637685503,FiniteSolved,0.010021576981235734,NaN,D4_stage1_sqp_delta0.1
23,-0.058739450043744465,-0.01635214017041378,FiniteSolved,0.009981769181635701,NaN,D4_stage1_sqp_delta0.1
24,-0.0587568971422926,-0.016369587268961913,FiniteSolved,0.010020784372842493,NaN,D4_stage1_sqp_delta0.1
25,-0.0587553714579308,-0.016368061584600115,FiniteSolved,0.010020388118494997,NaN,D4_stage1_sqp_delta0.1
26,-0.058754608615749895,-0.016367298742419212,FiniteSolved,0.010020190003783276,NaN,D4_stage1_sqp_delta0.1
27,-0.058755420023507074,-0.01636811015017639,FiniteSolved,0.010020400731549159,NaN,D4_stage1_sqp_delta0.1
28,-0.05873603901170515,-0.016348729138374464,FiniteSolved,0.00995711119851705,NaN,D4_stage1_sqp_delta0.1
29,-0.05875423933605352,-0.016366929462722835,FiniteSolved,0.009993678376250046,NaN,D4_stage1_sqp_delta0.1
30,-0.058760244940936526,-0.016372935067605843,FiniteSolved,0.010021653987484726,NaN,D4_stage1_sqp_delta0.1
31,-0.05873967343935424,-0.016352363566023556,FiniteSolved,0.009981827141917296,NaN,D4_stage1_sqp_delta0.1
32,-0.05875699427344515,-0.016369684400114465,FiniteSolved,0.010020809601100154,NaN,D4_stage1_sqp_delta0.1
33,-0.05875561680474933,-0.01636830693141865,FiniteSolved,0.010020451838308062,NaN,D4_stage1_sqp_delta0.1
34,-0.05875492807040143,-0.01636761819707075,FiniteSolved,0.01002027296707039,NaN,D4_stage1_sqp_delta0.1
35,-0.058754583703227475,-0.016367273829896792,FiniteSolved,0.010020183533991108,NaN,D4_stage1_sqp_delta0.1
36,-0.0587544115196405,-0.016367101646309813,FiniteSolved,0.009993723091803495,NaN,D4_stage1_sqp_delta0.1
37,-0.05876037462873078,-0.016373064755400096,FiniteSolved,0.010047752365625691,NaN,D4_stage1_sqp_delta0.1
38,-0.058715009529125915,-0.01632769965579523,FiniteSolved,0.0099355673882136,NaN,D4_stage1_sqp_delta0.1
39,-0.05875501416219492,-0.016367704288864235,FiniteSolved,0.010020295325604759,NaN,D4_stage1_sqp_delta0.1
40,-0.058754712840917704,-0.01636740296758702,FiniteSolved,0.010020217071197463,NaN,D4_stage1_sqp_delta0.1
41,-0.0587545621802791,-0.016367252306948417,FiniteSolved,0.010020177944479926,NaN,D4_stage1_sqp_delta0.1
42,-0.0587544868499598,-0.016367176976629115,FiniteSolved,0.009993742654991294,NaN,D4_stage1_sqp_delta0.1
43,-0.05876043136708406,-0.016373121493753376,FiniteSolved,0.010047767105739909,NaN,D4_stage1_sqp_delta0.1
44,-0.058715052316120425,-0.01632774244278974,FiniteSolved,0.00993557847265715,NaN,D4_stage1_sqp_delta0.1
45,-0.058754750506077355,-0.01636744063274667,FiniteSolved,0.01002022685292748,NaN,D4_stage1_sqp_delta0.1
46,-0.05875461867801858,-0.016367308804687897,FiniteSolved,0.010020192616961026,NaN,D4_stage1_sqp_delta0.1
47,-0.058754552763989186,-0.016367242890658502,FiniteSolved,0.010020175499070794,NaN,D4_stage1_sqp_delta0.1
48,-0.05875451980697449,-0.01636720993364381,FiniteSolved,0.01002016694014891,NaN,D4_stage1_sqp_delta0.1
49,-0.05875450332846714,-0.01636719345513646,FiniteSolved,0.009993746934449373,NaN,D4_stage1_sqp_delta0.1
50,-0.05876044377859429,-0.016373133905263605,FiniteSolved,0.010047770330144907,NaN,D4_stage1_sqp_delta0.1
51,-0.05871506167577041,-0.016327751802439727,FiniteSolved,0.009935580897381342,NaN,D4_stage1_sqp_delta0.1
52,-0.05875456100324286,-0.016367251129912178,FiniteSolved,0.010020177638803718,NaN,D4_stage1_sqp_delta0.1
53,-0.05875453216585501,-0.016367222292524325,FiniteSolved,0.010020170149742864,NaN,D4_stage1_sqp_delta0.1
54,-0.058754517747161075,-0.01636720787383039,FiniteSolved,0.010020166405216864,NaN,D4_stage1_sqp_delta0.1
55,-0.05875451053781411,-0.016367200664483425,FiniteSolved,0.009993748806713483,NaN,D4_stage1_sqp_delta0.1
56,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.1
57,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.1
58,-0.34238730987333066,-0.3,AboveEvaluationCap,NaN,23.400212727467476,D4_stage1_sqp_delta0.1
