label,radius,dir_idx,sign,gp,Delta,feasible,improved
lower_v2_c8finalverify,0.005,33,1.0,0.9978596561447589,1.1558942317138723,false,false
lower_v2_c8finalverify,0.005,33,-1.0,0.9968703204598265,0.8836474870950506,true,false
lower_v2_c8finalverify,0.005,34,1.0,0.998759919162518,1.8964772264729886,false,false
lower_v2_c8finalverify,0.005,34,-1.0,0.9959700574420673,0.7175308411569722,true,false
lower_v2_c8finalverify,0.005,35,1.0,0.9972953563689271,0.9951905102865637,true,false
lower_v2_c8finalverify,0.005,35,-1.0,0.9974346202356583,1.0265961087650002,false,false
lower_v2_c8finalverify,0.005,36,1.0,0.9997769272837758,9.051147146455277,false,false
lower_v2_c8finalverify,0.005,36,-1.0,0.9949530493208096,0.6086827817715406,true,false
lower_v2_c8finalverify,0.02,1,1.0,1.0173649883022926,NaN,false,false
lower_v2_c8finalverify,0.02,1,-1.0,0.9773649883022927,0.07336472446691852,true,false
lower_v2_c8finalverify,0.02,2,1.0,0.9973649883022927,0.992101761222033,true,false
lower_v2_c8finalverify,0.02,2,-1.0,0.9973649883022927,1.0029313501018506,false,false
lower_v2_c8finalverify,0.02,3,1.0,0.9973649883022927,0.9928530916075518,true,false
lower_v2_c8finalverify,0.02,3,-1.0,0.9973649883022927,0.9968855123497643,true,false
lower_v2_c8finalverify,0.02,4,1.0,0.9973649883022927,0.9949798420903794,true,false
lower_v2_c8finalverify,0.02,4,-1.0,0.9973649883022927,1.0044923669069685,false,false
lower_v2_c8finalverify,0.02,5,1.0,0.9973649883022927,0.9938211093200605,true,false
lower_v2_c8finalverify,0.02,5,-1.0,0.9973649883022927,0.9965868430436907,true,false
lower_v2_c8finalverify,0.02,6,1.0,0.9973649883022927,0.9974731346680435,true,false
lower_v2_c8finalverify,0.02,6,-1.0,0.9973649883022927,1.0128438709973366,false,false
lower_v2_c8finalverify,0.02,7,1.0,0.9973649883022927,1.022202788972539,false,false
lower_v2_c8finalverify,0.02,7,-1.0,0.9973649883022927,1.040716227719979,false,false
lower_v2_c8finalverify,0.02,8,1.0,0.9973649883022927,1.013755107678014,false,false
lower_v2_c8finalverify,0.02,8,-1.0,0.9973649883022927,0.9940537204475651,true,false
lower_v2_c8finalverify,0.02,9,1.0,0.9973649883022927,1.0104000988423472,false,false
lower_v2_c8finalverify,0.02,9,-1.0,0.9973649883022927,1.0106253441276654,false,false
lower_v2_c8finalverify,0.02,10,1.0,0.9973649883022927,1.0016309744259648,false,false
lower_v2_c8finalverify,0.02,10,-1.0,0.9973649883022927,0.9937157526923625,true,false
lower_v2_c8finalverify,0.02,11,1.0,0.9973649883022927,0.9961125669557881,true,false
lower_v2_c8finalverify,0.02,11,-1.0,0.9973649883022927,0.9930132470033907,true,false
lower_v2_c8finalverify,0.02,12,1.0,0.9973649883022927,1.002821826807112,false,false
lower_v2_c8finalverify,0.02,12,-1.0,0.9973649883022927,0.9937302200419053,true,false
lower_v2_c8finalverify,0.02,13,1.0,0.9973649883022927,0.9938527094487353,true,false
lower_v2_c8finalverify,0.02,13,-1.0,0.9973649883022927,0.9940698778206957,true,false
lower_v2_c8finalverify,0.02,14,1.0,0.9973649883022927,0.9935822624891468,true,false
lower_v2_c8finalverify,0.02,14,-1.0,0.9973649883022927,0.9942949897041005,true,false
lower_v2_c8finalverify,0.02,15,1.0,0.9973649883022927,0.9945688690251142,true,false
lower_v2_c8finalverify,0.02,15,-1.0,0.9973649883022927,0.9940037623081537,true,false
lower_v2_c8finalverify,0.02,16,1.0,0.9973649883022927,0.9940816566374157,true,false
lower_v2_c8finalverify,0.02,16,-1.0,0.9973649883022927,0.9939165835032413,true,false
lower_v2_c8finalverify,0.02,17,1.0,0.9916332430991923,0.3785372257647793,true,false
lower_v2_c8finalverify,0.02,17,-1.0,1.003096733505393,NaN,false,false
lower_v2_c8finalverify,0.02,18,1.0,0.9969784992507098,0.9087332964088095,true,false
lower_v2_c8finalverify,0.02,18,-1.0,0.9977514773538756,1.1548742390916347,false,false
lower_v2_c8finalverify,0.02,19,1.0,0.9979146963231367,1.2023769413832897,false,false
lower_v2_c8finalverify,0.02,19,-1.0,0.9968152802814487,0.8641847994408439,true,false
lower_v2_c8finalverify,0.02,20,1.0,0.9969897372393567,0.9196123935610326,true,false
lower_v2_c8finalverify,0.02,20,-1.0,0.9977402393652287,1.1231747003822297,false,false
lower_v2_c8finalverify,0.02,21,1.0,0.9984070047898852,1.5019876467114532,false,false
lower_v2_c8finalverify,0.02,21,-1.0,0.9963229718147002,0.7788435939335048,true,false
lower_v2_c8finalverify,0.02,22,1.0,1.0010991432199585,NaN,false,false
lower_v2_c8finalverify,0.02,22,-1.0,0.9936308333846268,0.49739090520123175,true,false
lower_v2_c8finalverify,0.02,23,1.0,0.9909639332387253,0.35210032231828253,true,false
lower_v2_c8finalverify,0.02,23,-1.0,1.00376604336586,NaN,false,false
lower_v2_c8finalverify,0.02,24,1.0,0.9958454817312223,0.7125489888124242,true,false
lower_v2_c8finalverify,0.02,24,-1.0,0.9988844948733631,1.9670411363649132,false,false
lower_v2_c8finalverify,0.02,25,1.0,0.9973644793516364,0.9951951513890509,true,false
lower_v2_c8finalverify,0.02,25,-1.0,0.997365497252949,0.9997732120033953,true,true
lower_v2_c8finalverify,0.02,26,1.0,0.9998548091186732,17.17313556424467,false,false
lower_v2_c8finalverify,0.02,26,-1.0,0.9948751674859122,0.6004558156963243,true,false
lower_v2_c8finalverify,0.02,27,1.0,0.9990715733558524,2.3897472083146933,false,false
lower_v2_c8finalverify,0.02,27,-1.0,0.995658403248733,0.6892891544875612,true,false
lower_v2_c8finalverify,0.02,28,1.0,1.0070258868872883,NaN,false,false
lower_v2_c8finalverify,0.02,28,-1.0,0.9877040897172971,0.2356602883655864,true,false
lower_v2_c8finalverify,0.02,29,1.0,0.9999883492254422,NaN,false,false
lower_v2_c8finalverify,0.02,29,-1.0,0.9947416273791432,0.587296403364361,true,false
lower_v2_c8finalverify,0.02,30,1.0,0.9933911040986633,0.47950463348902833,true,false
lower_v2_c8finalverify,0.02,30,-1.0,1.0013388725059222,NaN,false,false
lower_v2_c8finalverify,0.02,31,1.0,1.0012630414038952,NaN,false,false
lower_v2_c8finalverify,0.02,31,-1.0,0.9934669352006902,0.4921715708726962,true,false
lower_v2_c8finalverify,0.02,32,1.0,1.0010294582266115,NaN,false,false
lower_v2_c8finalverify,0.02,32,-1.0,0.9937005183779739,0.5034851705345779,true,false
lower_v2_c8finalverify,0.02,33,1.0,0.9993436596721578,3.4722113024474113,false,false
lower_v2_c8finalverify,0.02,33,-1.0,0.9953863169324276,0.6550164531961846,true,false
lower_v2_c8finalverify,0.02,34,1.0,1.0029447117431942,NaN,false,false
lower_v2_c8finalverify,0.02,34,-1.0,0.9917852648613912,0.3831884553173784,true,false
lower_v2_c8finalverify,0.02,35,1.0,0.9970864605688304,0.9316417902936474,true,false
lower_v2_c8finalverify,0.02,35,-1.0,0.997643516035755,1.119316028277579,false,false
lower_v2_c8finalverify,0.02,36,1.0,1.0070127442282248,NaN,false,false
lower_v2_c8finalverify,0.02,36,-1.0,0.9877172323763606,0.23825780531593996,true,false
